pmid	geneId	diseaseId	g_name	d_name	is_befree	is_dtminer	is_ft1	hit_ft1	hit_abs	1st_label	2nd_label	is_ner_error	is_complex	have_s	target_sentences	in abs	in_intro	in_method	in_result	in_diss	in_conclusion	Have -	S no strong	comment	is_target_knowledge
29563864	6622	D010300	alpha-Synuclein | alpha-Syn | SNCA | alpha-, beta-, and gamma-Syn | alpha- and beta-Syn | alpha-synuclein	Parkinson's Disease | synucleopathies like Parkinson's disease | PD | Parkinson's disease	1	1	1.0	7		1.0	1.0				alpha-Synuclein (alpha-Syn) is intimately linked to the etiology of Parkinson's Disease	1.0	1.0			1.0					1.0
29563864	6622	D019636	alpha-Synuclein | alpha-Syn | SNCA | alpha-, beta-, and gamma-Syn | alpha- and beta-Syn | alpha-synuclein	neurodegeneration | mostly idiopathic neurodegenerative disorder	1	1	1.0	9			1.0				human alpha-Syn to cause a slowly progressive but robust neurodegeneration (Taschenberger et al.,; and see Figure 5B).				1.0						
29563864	6622	D020258	alpha-Synuclein | alpha-Syn | SNCA | alpha-, beta-, and gamma-Syn | alpha- and beta-Syn | alpha-synuclein	neurotoxicity | neurotoxic | Neurotoxicity	1	1	1.0	8			1.0				 Importantly, independent from the quite mono-causal induction of neurotoxicity, alpha-Syn causes diminished excitability of neurons by external stimuli and robust impairments in endogenous neuronal network activity by decreasing the frequency of action potentials generated without external stimulation. 	1.0	1.0		1.0						
29563864	6622	D028361	alpha-Synuclein | alpha-Syn | SNCA | alpha-, beta-, and gamma-Syn | alpha- and beta-Syn | alpha-synuclein	respiratory chain dysfunctions | mitochondrial impairments | Mitochondrial swelling	1	1	1.0	8	1.0	1.0	1.0				Mitochondrial swelling may be caused by osmotic fluxes due to transient openings of mPTP, or due to interactions of alpha-Syn directly with the OMM				1.0	1.0					
29563864	6622	D064420	alpha-Synuclein | alpha-Syn | SNCA | alpha-, beta-, and gamma-Syn | alpha- and beta-Syn | alpha-synuclein	toxicity	1	1	1.0	6			1.0	Dki			this apparent complex breakdown becomes detectable only at relatively long-term of alpha-Syn and beta-Syn overexpression, and thus cannot serve as a predictive early marker of synuclein toxicity.				1.0						
29568308	816705	D008607	AtGRP7 | atgrp7 | GRP7 | grp7	retarded	0	0	1.0	3			1.0				Kim Y. O et al. used transgenic Arabidopsis plants, either overexpressing atRZ-1a or loss-of-function mutants, and observed that the overexpression of this gene resulted in retarded seedling germination and growth under salinity and drought in comparison to wild-type plants.		1.0								
29662784	55821	D010003	ALC	osteoarthritis | Osteoarthritis	0	0	1.0	10	4.0	0.0	0.0	Gki												Anterior cruciate ligament	
29662784	649	D010003	bone morphogenetic protein | BMP	osteoarthritis | Osteoarthritis	1	1	1.0	10	4.0	1.0	1.0				transforming growth factor beta (TGF-beta) and bone morphogenetic protein (BMP) signalling pathways may influence the progression of osteoarthritis.		1.0								0.0
29662784	7040	D010003	transforming growth factor beta | TGF-beta	osteoarthritis | Osteoarthritis	1	1	1.0	10	4.0	1.0	1.0				transforming growth factor beta (TGF-beta) and bone morphogenetic protein (BMP) signalling pathways may influence the progression of osteoarthritis.		1.0								0.0
29740160	10113	D007938	pre-B | Pre-B	leukemia | Leukemia | leukemic | leukemia the disease | aggressive leukemia | leukemia burden	1	1	1.0	4	3.0	1.0	1.0				we provide evidence that targeting leukemia-induced bone loss is a therapeutic strategy for pre-B ALL.	1.0	1.0		2.0						1.0
29740160	10113	D016301	pre-B | Pre-B	bone loss | loss of cortical bone | bone loss in leukemia | leukemia-induced bone loss	1	1	1.0	10	1.0	1.0	1.0				we provide evidence that targeting leukemia-induced bone loss is a therapeutic strategy for pre-B ALL.	1.0			1.0	1.0					1.0
29740160	11433	D016301	tartrate-resistant acid phosphatase | TRAP	bone loss | loss of cortical bone | bone loss in leukemia | leukemia-induced bone loss	0	0	1.0	6			0.0														
29740160	1435	D016301	Csf1 | macrophage colony stimulating factor | M-CSF | CSF-1	bone loss | loss of cortical bone | bone loss in leukemia | leukemia-induced bone loss	0	0	1.0	6			0.0														
29740160	25	D016301	ABL1	bone loss | loss of cortical bone | bone loss in leukemia | leukemia-induced bone loss	0	0	1.0	7			0.0														
29740160	4982	D016301	Opg | osteoprotegerin | OPG	bone loss | loss of cortical bone | bone loss in leukemia | leukemia-induced bone loss	0	0	1.0	5			0.0														
29740160	5079	D016301	Pax5 | PAX5	bone loss | loss of cortical bone | bone loss in leukemia | leukemia-induced bone loss	0	0	1.0	5			0.0														
29740160	613	D007938	BCR-ABL1 | BCR	leukemia | Leukemia | leukemic | leukemia the disease | aggressive leukemia | leukemia burden	1	1	1.0	4	1.0	0.0	0.0														
29740160	613	D016301	BCR-ABL1 | BCR	bone loss | loss of cortical bone | bone loss in leukemia | leukemia-induced bone loss	0	0	1.0	10	1.0	0.0	0.0														
29740160	8600	D007938	receptor activator of nuclear factor kappaB ligand | RANKL | Rankl | Tnfsf11	leukemia | Leukemia | leukemic | leukemia the disease | aggressive leukemia | leukemia burden	1	1	1.0	8	3.0	1.0	1.0				Leukemia cells produced high levels of receptor activator of nuclear factor kappaB ligand (RANKL)	1.0			1.0	1.0					1.0
29740160	8600	D016301	receptor activator of nuclear factor kappaB ligand | RANKL | Rankl | Tnfsf11	bone loss | loss of cortical bone | bone loss in leukemia | leukemia-induced bone loss	1	1	1.0	9	1.0	1.0	1.0				demonstrated to be RANKL-dependent, documenting an important role of the RANKL signaling pathway in leukemia-induced bone loss.					2.0					1.0
29755715	354	D009771	prostate-specific antigen (PSA) | PSA | prostate-specific antigen	OCD	1	1	1.0	7	7.0	0.0	1.0	Di			The characteristics of the initial PSA variable in the OCD and NOCD groups are shown in Table				1.0					organ-confined disease	0.0
29755715	354	D011471	prostate-specific antigen (PSA) | PSA | prostate-specific antigen	Prostate Cancer | prostate cancer | Smart Prostate Cancer	1	1	1.0	6	4.0	1.0	1.0				The PSA level is closely related to pathologic stage and is the most important parameter in prostate cancer.				1.0						1.0
29809055	4282	D003141	MIF | Macrophage migration inhibitory factor | mif | Mif	infectious diseases	1	1	1.0	10	4.0	1.0	1.0				Furthermore, polymorphisms in the human MIF promoter have been proved to be associated with the host's susceptibility to infectious diseases.		1.0								0.0
29809055	4282	D007239	MIF | Macrophage migration inhibitory factor | mif | Mif	infection	1	1	1.0	10	4.0	1.0	1.0				Macrophage migration inhibitory factor (MIF), which is coded by MIF gene as a proinflammatory cytokine, may act as a double-edged sword, as it can contribute to detrimental tissue inflammation but at the same time may be important for controlling infection.		1.0			1.0					1.0
29809055	4282	D007249	MIF | Macrophage migration inhibitory factor | mif | Mif	inflammation | detrimental tissue inflammation	1	1	1.0	10	9.0	1.0	1.0				Macrophage migration inhibitory factor (MIF), which is coded by MIF gene as a proinflammatory cytokine, may act as a double-edged sword, as it can contribute to detrimental tissue inflammation but at the same time may be important for controlling infection.		1.0			1.0					1.0
29809055	4282	D014376	MIF | Macrophage migration inhibitory factor | mif | Mif	tuberculosis	1	1	1.0	10	10.0	1.0	1.0				Macrophage migration inhibitory factor (MIF) is deemed as an immunoregulatory and proinflammatory cytokine related to the progression of tuberculosis.	2.0									1.0
29809055	4282	D014397	MIF | Macrophage migration inhibitory factor | mif | Mif	pulmonary tuberculosis	1	1	1.0	10	7.0	1.0	1.0				CATT polymorphism in MIF gene promoter is closely related to human pulmonary tuberculosis in a southwestern China population	1.0									1.0
29849496	3569	D005355	IL-6	fibrosis | adventitia fibrosis | fibrosis lesions | lung fibrosis | fibrosis disease	1	1	1.0	8	1.0	1.0	1.0				IL-6 is a downstream cytokine that may modulate pulmonary inflammation and fibrosis directly.					2.0					1.0
29849496	3569	D007249	IL-6	inflammation	1	0	1.0	5			1.0				IL-6 is a downstream cytokine that may modulate pulmonary inflammation and fibrosis directly. 					1.0					
29849496	4353	D005355	myeloperoxidase- | MPO	fibrosis | adventitia fibrosis | fibrosis lesions | lung fibrosis | fibrosis disease	1	1	1.0	8	2.0	1.0	1.0				Significantly lower levels of hydroxyproline, Ashcroft fibrosis score, total BALF protein and cells, BALF tumor necrosis factor- (TNF-) alpha and interleukin- (IL-) 6, TNF-alpha and IL-6 mRNA, malondialdehyde (MDA), and myeloperoxidase- (MPO-) positive cells in the lung tissues, and fibrosis-associated proteins were discovered in the mice from the KO BLM group compared with the WT BLM group.	1.0									1.0
29849496	4353	D007249	myeloperoxidase- | MPO	inflammation	0	0	1.0	7			0.0														
29849496	7040	D005355	TGF-beta1	fibrosis | adventitia fibrosis | fibrosis lesions | lung fibrosis | fibrosis disease	0	1	1.0	8	1.0	1.0	1.0				Significantly lower levels of hydroxyproline, Ashcroft fibrosis score, total BALF protein and cells, BALF tumor necrosis factor- (TNF-) alpha and interleukin- (IL-) 6, TNF-alpha and IL-6 mRNA, malondialdehyde (MDA), and myeloperoxidase- (MPO-) positive cells in the lung tissues, and fibrosis-associated proteins were discovered in the mice from the KO BLM group compared with the WT BLM group.	1.0									1.0
29849496	7124	D005355	BALF tumor necrosis factor- (TNF-) alpha | TNF-alpha	fibrosis | adventitia fibrosis | fibrosis lesions | lung fibrosis | fibrosis disease	1	1	1.0	4	1.0	1.0	1.0				Significantly lower levels of hydroxyproline, Ashcroft fibrosis score, total BALF protein and cells, BALF tumor necrosis factor- (TNF-) alpha and interleukin- (IL-) 6, TNF-alpha and IL-6 mRNA, malondialdehyde (MDA), and myeloperoxidase- (MPO-) positive cells in the lung tissues, and fibrosis-associated proteins were discovered in the mice from the KO BLM group compared with the WT BLM group.	1.0									1.0
29876020	10882	D001943	Cancer related fatigue | cancer related fatigue	breast cancer | Breast cancer | Breast Cancer	1	1	1.0	3			1.0	Gki			Cancer related fatigue (CRF), reported in about 90% of breast cancer patients receiving chemotherapy	1.0	1.0			1.0					
29876020	7173	D001943	Thyroid Peroxidase | TPO | thyroid peroxidase	breast cancer | Breast cancer | Breast Cancer	1	1		0	1.0	0.0	0.0														
29876020	7173	D007037	Thyroid Peroxidase | TPO | thyroid peroxidase	overt hypothyroidism | hypothyroidism	0	0		0	1.0	0.0	0.0														
29937924	1029	D006528	CDKN2A	hepatocellular carcinoma | Hepatocellular carcinoma | liver cancer | Liver cancer | late-stage liver cancer | liver cancers	0	0	1.0	3			0.0														
29937924	1499	D006528	CTNNB1	hepatocellular carcinoma | Hepatocellular carcinoma | liver cancer | Liver cancer | late-stage liver cancer | liver cancers	0	0	1.0	4			0.0														
29937924	207	D006528	Akt	hepatocellular carcinoma | Hepatocellular carcinoma | liver cancer | Liver cancer | late-stage liver cancer | liver cancers	0	0	1.0	5			0.0														
29937924	2475	D006528	mTOR | mammalian target of rapamycin	hepatocellular carcinoma | Hepatocellular carcinoma | liver cancer | Liver cancer | late-stage liver cancer | liver cancers	0	0	1.0	3			0.0														
29937924	595	D006528	CCND1	hepatocellular carcinoma | Hepatocellular carcinoma | liver cancer | Liver cancer | late-stage liver cancer | liver cancers	0	0	1.0	3			0.0														
29937924	619501	D006528	Hepatocellular carcinoma (HCC) | HCC	hepatocellular carcinoma | Hepatocellular carcinoma | liver cancer | Liver cancer | late-stage liver cancer | liver cancers	1	1	1.0	9			0.5	Gkm													
29937924	7015	D006528	TERT	hepatocellular carcinoma | Hepatocellular carcinoma | liver cancer | Liver cancer | late-stage liver cancer | liver cancers	0	0	1.0	3			0.0														
29937924	7157	D006528	p53	hepatocellular carcinoma | Hepatocellular carcinoma | liver cancer | Liver cancer | late-stage liver cancer | liver cancers	0	0	1.0	4			0.0														
29937924	8289	D006528	ARID1A	hepatocellular carcinoma | Hepatocellular carcinoma | liver cancer | Liver cancer | late-stage liver cancer | liver cancers	0	0	1.0	3			0.0														
29937924	8312	D006528	AXIN1	hepatocellular carcinoma | Hepatocellular carcinoma | liver cancer | Liver cancer | late-stage liver cancer | liver cancers	0	0	1.0	4			0.0														
29938207	2099	D001943	estrogen receptor alpha | ERalpha | Estrogen receptor alpha	breast cancer	1	1	1.0	10	1.0	1.0	1.0				Regulation of ERalpha alternative splicing by an HMGA1a-trapped U1 snRNP complex at the upstream 5' splice site of exon 1 offers novel insight on 5' splice site regulation by U1 snRNP as well as a promising target in breast cancer therapy where alternative splicing of ERalpha is involved.	1.0	1.0								1.0
29938207	3159	D001943	HMGA1a | HMGA1	breast cancer	1	1	1.0	10	2.0	1.0	1.0				Regulation of ERalpha alternative splicing by an HMGA1a-trapped U1 snRNP complex at the upstream 5' splice site of exon 1 offers novel insight on 5' splice site regulation by U1 snRNP as well as a promising target in breast cancer therapy where alternative splicing of ERalpha is involved.	1.0				1.0					1.0
29955035	10855	C535607	HPSE | heparanase | Heparanase	AGS	0	0	1.0	3	1.0	0.0	0.0	Dki													
29955035	10855	C535729	HPSE | heparanase | Heparanase	BIO-RAD Laboratories	0	0	1.0	3			0.0	Dki													
29955035	10855	D001847	HPSE | heparanase | Heparanase	bone disease	0	0	1.0	3			1.0		M		In addition, rs4693608 and rs6535455 correlate with bone disease and the outcome of multiple myeloma patients.		1.0							good cases	
29955035	10855	D002340	HPSE | heparanase | Heparanase	carotid atherosclerosis	1	1	1.0	3			1.0				These results are important to better understand the involvement of heparanase and rs4693608 SNP in acute inflammation, acute and extensive chronic GVHD, risk of sinusoid obstruction syndrome/VOD following allogeneic stem cell transplantation, and symptomatic carotid atherosclerosis					1.0					
29955035	10855	D005355	HPSE | heparanase | Heparanase	fibrosis	0	0	1.0	3			1.0				heparanase is frequently observed in an increasing number of primary human tumors of all etiologies (carcinoma, sarcoma, and hematological malignancies), correlating with high vessel density and poor clinical outcome. The enzyme is also involved in inflammation, fibrosis, diabetes, and kidney dysfunction.		1.0								
29955035	10855	D006086	HPSE | heparanase | Heparanase	host disease | GVHD	0	1	1.0	3	1.0	1.0	1.0				Our previous studies revealed that rs4693608 correlates with heparanase levels and increased risk of acute and extensive chronic graft vs. host disease (GVHD).	1.0				1.0					1.0
29955035	10855	D006504	HPSE | heparanase | Heparanase	veno-occlusive disease | sinusoid obstruction syndrome	1	1	1.0	4			1.0		M		Recently, rs4693608 and rs4364254 were found to be a genetic risk factor for sinusoid obstruction syndrome/veno-occlusive disease.		1.0								
29955035	10855	D007249	HPSE | heparanase | Heparanase	inflammation	1	1	1.0	3			1.0				Our previous studies revealed that rs4693608 correlates with heparanase levels and increased risk of acute and extensive chronic graft vs. host disease (GVHD).	1.0				1.0					
29955035	10855	D007674	HPSE | heparanase | Heparanase	kidney dysfunction	0	0	1.0	3			1.0				heparanase is frequently observed in an increasing number of primary human tumors of all etiologies (carcinoma, sarcoma, and hematological malignancies), correlating with high vessel density and poor clinical outcome. The enzyme is also involved in inflammation, fibrosis, diabetes, and kidney dysfunction.		1.0								
29955035	10855	D007938	HPSE | heparanase | Heparanase	leukemia | leukemic	0	1	1.0	8	1.0	1.0	1.0				Our results revealed that in malignant cell lines and primary leukemia samples, heparanase discontinues self-regulation of the enhancer region.				1.0						1.0
29955035	10855	D009101	HPSE | heparanase | Heparanase	multiple myeloma | MM	0	0	1.0	4	1.0	1.0	1.0				Functional HPSE SNPs were found to play a role in gastric and ovarian cancer progression and patient survival. In addition, rs4693608 and rs6535455 correlate with bone disease and the outcome of multiple myeloma patients.		1.0								1.0
